title,artist,album,isrc,isFound
"Sky Dweller","EST Gee","Bigger Than Life Or Death",USUM72111355,0
"Lick Back Remix (feat. Future & Young Thug)","EST Gee","Bigger Than Life Or Death",USUM72111334,0
"In Town (feat. Lil Durk)","EST Gee, Lil Durk","Bigger Than Life Or Death",USUM72111357,0
"Price Tag","EST Gee","Bigger Than Life Or Death",USUM72111358,0
"Run N 2 Me (feat. Yo Gotti)","EST Gee, Yo Gotti","Bigger Than Life Or Death",USUM72111362,0
"Opinion Base","EST Gee","I Still Dont Feel Nun",USUM72021191,0
"Super Cell","Trippie Redd","Trip At Knight",QZJ842001144,0
Supernatural,"Trippie Redd","Trip At Knight",QZJ842001145,0
"Finish Line","Trippie Redd","Trip At Knight",QZJ842001143,0
"Unlock It (feat. Playboi Carti)","ABRA, Playboi Carti, Boys Noize","Unlock It (feat. Playboi Carti)",USRC12102173,0
Vacation,"The Go-Go's",Vacation,USAM18204326,0
Alone,"Ty Segall",Melted,USA3U1010049,0
Harmonizer,"Ty Segall",Harmonizer,US58L2179504,0
QUEEF,SosMula,"13 SONGS 2 DIE 2",USUM72114813,0
"BOOGALOO (feat. ZillaKami)","SosMula, ZillaKami","13 SONGS 2 DIE 2",USUM72114804,0
"STAIN (feat. Nascar Aloe)","SosMula, nascar aloe","13 SONGS 2 DIE 2",USUM72114809,0
"FAVELA (feat. Jovem Dex)","SosMula, Jovem Dex","13 SONGS 2 DIE 2",USUM72114798,0
"Both Sides of a Smile",Dave,"We're All Alone In This Together",GBUM72104342,0
"Three Rivers",Dave,"We're All Alone In This Together",GBUM72104338,0
"In the Fire",Dave,"We're All Alone In This Together",GBUM72104337,0
Verdansk,Dave,"We're All Alone In This Together",GBUM72104336,0
"Old School","Young Nudy","Rich Shooter",USRC12102268,0
"Battlefield (feat. 21 Lil Harold)","Young Nudy","Rich Shooter",USRC12102287,0
"Can't Clone Me (Bonus Track)","Young Nudy","Rich Shooter",USRC12102271,0
Ugliest,$uicideboy$,"Long Term Effects of SUFFERING",QZAPK2000200,0
"If Self-Destruction Was an Olympic Event, I’d Be Tonya Harding",$uicideboy$,"Long Term Effects of SUFFERING",QZAPK2000192,0
Knees,"Injury Reserve","Knees - Single",QM24S2104957,0
"Fake Flowers","Boldy James The Alchemist","Bo Jackson",USUYG1382811,0
"Double Hockey Sticks","Boldy James The Alchemist","Bo Jackson",USUYG1382801,0
"Brickmile to Montana","Boldy James The Alchemist","Bo Jackson",USUYG1382803,0
"Photographic Memories","Boldy James The Alchemist","Bo Jackson",USUYG1382806,0
"Superstar (feat. Matthew Santos)","Lupe Fiasco","Lupe Fiasco's The Cool",USAT20704985,0
"Take My Breath","The Weeknd","Take My Breath",USUG12102076,0
Thursday,"The Weeknd","Thursday (Original)",USUM72111928,0
"Lonely Star (Original)","The Weeknd","Thursday (Original)",USUM72111895,0
"Lit Like This",Skepta,"All In",QMFME2147582,0
Nirvana,"Skepta, J Balvin",Nirvana,QMFME2147580,0
"PWRDRL (feat. Elcamino)","Benny The Butcher, Elcamino","Pyrex Picasso",USLD91733654,0
"Fly With Me (feat. Conway the Machine)","Benny the Butcher","Pyrex Picasso",USLD91733657,0
"Flood The Block","Benny The Butcher","Pyrex Picasso",USLD91733653,0
CASINO,"Paris Texas","BOY ANONYMOUS",QM4TW2152063,0
"HEAVY METAL","Paris Texas","HEAVY METAL",QM4TW2124116,0
"FORCE OF HABIT","Paris Texas","FORCE OF HABIT",QM4TW2151941,0
SITUATIONS,"Paris Texas",SITUATIONS,QM4TW2151912,0
"BETTER DAYS","Paris Texas","BOY ANONYMOUS",QM4TW2152065,0
"Next Chapter",maassai,"With the Shifts",QZFZ32170410,0
"Grace Jones",Maassai,"With the Shifts",QZFZ32170411,0
"CASH RULES","Van Buren Records, AzizTheShake, Luke Bar$, Saint Lyor, Felix!, Jiles, Andrew Regis, Meech Bold","CASH RULES",QZLBC2100243,0
Medic,"Van Buren Records, SAINT LYOR, Lord Felix, Jiles, Andrew Regis, Meech","Bad for Press",GBKPL2147381,0
BRAINDEAD,"Van Buren Records, SAINT LYOR, Luke Bar$, Lord Felix, Jiles","Bad for Press",GBKPL2146445,0
"Chess Move$","Bruiser Wolf","Dope Game Stupid",QZHN42199093,0
"Girls Just Wanna Have Fun","Van Buren Records, Luke Bar$, Andrew Regis, Meech, Lord Felix","Bad for Press",GBKPL2147377,0
1017ALYX9SM,"Paris Michael",1017ALYX9SM,QZ93L2034117,0
"Old Faithful","Fat Ray, Bruiser Wolf","Santa Barbara",QZES72113207,0
"Lil Haiti (feat. Meech, Luke Bar$, Lord Felix & Jiles)","Van Buren Records","Bad for Press",GBKPL2147380,0
RELAX,"Van Buren Records, SAINT LYOR, Luke Bar$, Jiles, Lord Felix","Bad for Press",GBKPL2147385,0
"Gangbanger (Remix)","Van Buren Records, Lord Felix, Saint Lyor, Jiles, Meech, Luke Bar$","Bad for Press",GBKPL2147388,0
"No Interviews (feat. Jiles, Lord Felix, Luke Bar$ & Meech)","Van Buren Records","Bad for Press",GBKPL2147383,0
"VVS (feat. Luke Bar$, BoriRock, Jiles & Lord Felix)","Van Buren Records","Bad for Press",GBKPL2147387,0
"Looking for Trouble","Van Buren Records, Lonny X, Meech, Luke Bar$, SAINT LYOR, Lord Felix","Bad for Press",GBKPL2147379,0
Nevermind,"Van Buren Records, SAINT LYOR, Luke Bar$, Meech, Jiles, Lord Felix","Bad for Press",GBKPL2147382,0
"Dope Game $tupid","Bruiser Wolf","Dope Game Stupid",QZHN42199090,0
"Good Riddance","Cliff Notez","When the Sidewalk Ends",TCADD1777726,0
"Pablo & Blanco","Dave East, Millyz","Pablo & Blanco",CA5KR2165758,0
Chapo,"Dave East, Millyz, Statik Selektah","Pablo & Blanco",CA5KR2165761,0
"Benny Blanco","Millyz, Benny The Butcher","Blanco 4",QMBZ92187752,0
"Honey Pack","Bfb Da Packman","Honey Pack",QMBZ92064644,0
"6 for 6","Central Cee","Wild West",ZZOPM2004171,0
"Commitment Issues","Central Cee","Commitment Issues",ZZOPM2004175,0
"Day in the Life","Central Cee","Day in the Life",QZHZ42018515,0
Loading,"Central Cee",Loading,ZZOPM2003512,0
Patience,"Wesley Joseph",Patience,UKX992100012,0
Thrilla,"Wesley Joseph",Thrilla,UKX992100004,0
PDA,"Paris Michael","DIVA! DIVA! DIVA!",QZ93L2101804,0
"GWEN STEFANI","Paris Michael","GWEN STEFANI",QZ93L2063460,0
PLEASER,"Paris Michael",PLEASER,QZ93L2103932,0
LIGHTSPEED,"Paris Michael","DIVA! DIVA! DIVA!",QZ93L2104726,0
"4 ME","Paris Michael","4 ME",QZAKB2130804,0
"Plastic 40's",T.I.M.E.,"Time Is Infinite",QZFZ22145476,0
"Wreckless Endangerment",T.I.M.E.,"Time Is Infinite",QZFZ22145480,0
"Thank God","Bruiser Wolf, Apropos","Dope Game Stupid",QZHN42199088,0
Finsta,"SAINT LYOR","If My Sins Could Talk",QZFZ52091369,0
"THIS IS NOT AN IMAGE","Saint Lyor","IF MY SINS COULD TALK",QZFZ52091374,0
FRUSTRATION,"Hush Forte, SAINT LYOR",FRUSTRATION,GBKPL2149088,0
Swervin',"Lonny X, Gravez",Swervin',USYBL1701885,0
"Believe It","Lonny X, Gravez","Believe It",USYBL1701871,0
"In This Bitch","Lonny X, Fortune","Full Court Press",USYBL1701892,0
"Grace Park Legend (Norfside)","Huey Briss, Nikobeats","Grace Park Legend",USDY42117461,0
"Top Again","AUDREY NUNA, Saba","A Liquid Breakfast",USQX92100965,0
"damn Right","AUDREY NUNA","damn Right",USQX92003204,0
"Surveillance (feat. NSG)","Blanco, NSG","Surveillance (feat. NSG)",GBUM72101617,0
Magneto,Blanco,Magneto,GBUM72101614,0
"Cog In The Machine","Bobby Sessions","Cog In The Machine",USUM72103058,0
"Gold Rolex (feat. Benny The Butcher & Freddie Gibbs)","Bobby Sessions, Benny The Butcher, Freddie Gibbs","Gold Rolex",USUM72106550,0
"GANGSTA PARTY","Duke Deuce, Offset","Duke Nukem",USUG12100108,0
"BACK 2 BACK","Duke Deuce","Duke Nukem",USUG12100100,0
"Penthouse Prayers (feat. Rick Ross)","Bobby Sessions, Rick Ross",Manifest,USUM72108927,0
"I'm A King (feat. Megan Thee Stallion)","Bobby Sessions, Megan Thee Stallion","I'm A King (From The Amazon Original Motion Picture Soundtrack Coming 2 America)",USUM72022887,0
"Young Blood","The Naked And Famous","Passive Me, Aggressive You",NZNK11000001,0
"Piss up a Rope",Ween,"12 Golden Country Greats",USEE19694766,0
"October Chimpanzees","Yutaka Furukawa","YF 上",JPM902100026,0
"Smoking for the Aesthetic","Avery Grey","Smoking for the Aesthetic",QM2PV1843026,0
"ART SCHOOL CRUSH",NNAMDÏ,"Bootie Noir",QZCE61821215,0
Wasted,NNAMDÏ,Wasted,QMB621904106,0
"let gO Of my egO",NNAMDÏ,DROOL,QMFD41700008,0
"Electronic Girl","Chinese Football","Here comes a new challenger!",CNA131700043,0
Hellion,BANTAMWEIGHT,"Sounds + Haptics",QZFZ72107907,0
"No More Cops",MDC,"Now More Than Ever (V2)",USH780513208,0
Cycle,"Æther Realm","Redneck Vikings from Hell",ATN262087809,0
Guardian,"Aether Realm","Redneck Vikings from Hell",ATN262087805,0
"The Sun, the Moon, the Star","Æther Realm",Tarot,TCADB1712245,0
Death,"Æther Realm",Tarot,TCADB1712237,0
"Frozen Winds of Thyraxia",Wizardthrone,"Frozen Winds of Thyraxia",ATN262101002,0
"Hypercube Necrodimensions",Wizardthrone,"Hypercube Necrodimensions",ATN262101007,0
"Access All Worlds",IOTUNN,"Access All Worlds",USMBR2014546,0
Hel,HAVAMAL,Hel,ES71G2114185,0
Thrills,"Glass Spells",Shattered,QMJPJ2100038,0
"Psychic Lovers (Remastered 2021)","Glass Spells",Shattered,QMJPJ2100044,0
"Humans Are Such Easy Prey",Perturbator,"Dangerous Days",TCABW1462866,0
"Future Club",Perturbator,"Dangerous Days",TCABW1462862,0
Maniac,"Carpenter Brut, Yann Ligner",Maniac,FR9W12011604,0
"Roller Mobster","Carpenter Brut",TRILOGY,FR9W11319889,0
Maniac,"Michael Sembello","Flashdance (Original Soundtrack from the Motion Picture)",USPR38302462,0
"Turbo Killer","Carpenter Brut","EP III",FR9W11418529,0
"Le Perv","Carpenter Brut",Trilogy,FR9W11217626,0
BODY/PRISON,"HEALTH, Perturbator",BODY/PRISON,USC4R1802505,0
"Late One Night","Bliss n Eso","Running On Air",AULI01072830,0
"The Searcher","Nuovo Testamento","New Earth",QZHNC2114309,0
"Michelle Michelle","Nuovo Testamento","Michelle Michelle",QZHN42146530,0
Napoleon,Riki,Napoleon,QZJCP1900015,0
"Salomé (Suffer Me)",Echoberyl,"Salomé (Suffer Me) - Single",TCAFR2138329,0
"Der Unweise",NNHMN,"Shadow in the Dark",GBLV61930641,0
"Raise the Skies","Kill Shelter, Antipole","A Haunted Place",USCGJ2108477,0
"Hold & Dissolve",Bootblacks,Fragments,QM6P41735251,0
"Thin Flesh",Traitrs,"Butcher's Coin",,0
"The Suffering of Spiders",Traitrs,"The Suffering of Spiders",FR10S1898364,0
Suicidal,"New Today",Suicidal,TCADK1737488,0
"Jelly Dream","Geometric Vision","Fire! Fire! Fire",USCGJ1863847,0
"Fire Fire Fire","Geometric Vision","Fire! Fire! Fire",USCGJ1863842,0
"Come Feel","All Your Sisters","Modern Failures",TCABZ1492147,0
"Eighties Goth Suicide Note","This Cold Night","We of Like Minds",QMPKX1418401,0
"Into the Void","Buzz Kull",Chroma,GBKPL1780480,0
"We Were Lovers","Buzz Kull",Chroma,GBKPL1780479,0
"Down to Drown","Night Sins","Down to Drown",QM4TW1542859,0
"This Violence",IAMTHESHADOW,"All Our Demons",TCADL1858814,0
"The Position","Double Echo","Burning in Blue",FR9W11921355,0
Sylvia,"Double Echo","Life Inside / Rupture / Sylvia",GBKPL1373377,0
"The Taste of You","Ritual Howls","Turkish Leather",QMGEB1401702,0
"Scatter the Scars","Ritual Howls","Into the Water",QMGEB1603201,0
"Nervous Hands","Ritual Howls","Into the Water",QMGEB1603202,0
"Mad House","Icy Black, Kil The Giant, Skee Ball","Watch Out",TCADY1891238,0
"Killing 'Em","Virus Syndicate","Battle Royal - EP",FR59R1538397,0
Genocide,"Virus Syndicate","Genocide (Cutline)",FR10S1595443,0
"Burn Bright","Kill Shelter, Antipole","A Haunted Place",USCGJ2108478,0
Syndrome,"Antipole, Paris Alexander","Radial Glare",USHM91908927,0
"Sonbahar (Antipole & Paris Alexander Remix)","She Past Away",X,ATR981206513,0
Rituel,"She Past Away","Belirdi Gece",ATR981128713,0
"Durdu Dunya","She Past Away","Disko Anksiyete",ATR981196745,0
"Kasvetli Kutlama","She Past Away","Belirdi Gece",ATR981128715,0
Asimilasyon,"She Past Away","Narin Yalnızlık",ATR981156629,0
Excess,"Perturbator, She Past Away",Excess,DEBL61801038,0
seaside_demo,SEB,seaside_demo,QZ93L2115464,0
"Miss America","Mark Lindsay",Arizona,USSM10705028,0
"Hum A Song (From Your Heart) - 2007 Remastered Version",Lulu,"The Atco Sessions",USAT20622861,0
"good 4 u","Olivia Rodrigo","good 4 u",USUG12101245,0
"Come And Get It",Badfinger,"No Matter What You Are",USA560624136,0
"The Promise","Sturgill Simpson","Metamodern Sounds In Country Music",GBJCP1400839,0
"My Hero","Foo Fighters","The Colour And The Shape",USRW29600007,0
"Les Gorilles","Mark Mancina","Tarzan Original Soundtrack",USWD10220702,0
"Se Mueve Como Un Simio, Se Ve Como Un Humano","Mark Mancina, Phil Collins","Tarzan Original Soundtrack (Spanish Version)",USWD10220701,0
"A Wondrous Place","Mark Mancina, Phil Collins","Tarzan Original Soundtrack",USWD10220700,0
"Two Worlds - From ""Tarzan""/Radio Version","Phil Collins","Tarzan Original Soundtrack (German Version)",USWD10423144,0
"Son of Man","Phil Collins",Tarzan,USWD10210158,0
"I Love a Rainy Night","Eddie Rabbitt","All Time Greatest Hits",USWB19900953,0
"Constant 1800 Suicide",Gravediggaz,"La Cliqua",FR6V81769680,0
"Sea, Swallow Me","Harold Budd/Elizabeth Fraser/Robin Guthrie/Simon Raymonde","The Moon and the Melodies",GBAFL8600048,0
"CORRECT TECHNIQUE","BASEMENT CHEMIST","THE BEYOND REAL EXPERIENCE",JPB531400676,0
"Keep It Real",Miilkbone,"Da' Miilkrate",CA5KR2066711,0
"Haagen-Daz - Clean Edit","The Boulevard Connection","Sut Min Pik EP",GBKQU1930688,0
"Take on Me",a-ha,"Hunting High and Low",USWB19901214,0
"My Hero","Foo Fighters","The Colour And The Shape",USRW29600007,0
"In Another Life - Edit","Sandro Perri","In Another Life (Edit)",CACQ21813665,0
"Wrong About The Rain","Sandro Perri","Soft Landing",CACQ21914805,0
Wolfman,"Sandro Perri","Impossible Spaces",CACQ21108506,0
"Hey Lover","Blake Mills","Break Mirrors",USAHB1000283,0
Hiroshima,"Blake Mills","Blake Mills",USAHB1000284,0
EAT,"Tobe Nwigwe, Fat",EAT,QZMWW2081318,0
"Nigga Needs",Boogie,"Thirst 48 Part II",USUM71609327,0
Whasgood?!,blackwave.,Whasgood?!,BEFM11800002,0
Elusive,"blackwave., David Ngyah",Elusive,BEFM11700009,0
Clouds,"Hugo Kant, Astrid Engberg","Out of Time",FR9W11702053,0
"Slow Drive","Moon Panda","Slow Drive",GBFFA2000005,0
"Soul Food",Kognitif,"Soul Food",TCACF1576198,0
"Yeah Yeah Yeah",Kognitif,"Soul Food",TCACF1576204,0
"Long Hard Times To Come (Justified Main Title Theme) [feat. T.O.N.E-z]","Gangstagrass, T.o.n.e-z","Justified (Music from the Original Television Series)",USJPL1000008,0
recluse,blackwave.,recluse,BE1FM2100001,0
"Tears of the Dead",ARKA'N,"Zã Keli",TCAEG1943859,0
"Her Sisters They Were Weak",Witchcraft,Witchcraft,GBMLU0304711,0
"It's Not Because Of You",Witchcraft,Legend,SEYRS1200303,0
"An Alternative to Freedom",Witchcraft,Legend,SEYRS1200304,0
Springwater,Birdcloud,"Singles Only",UST8K1651721,0
"Planet Shrooms","Woodie Smalls","Planet Shrooms",BEDS41500011,0
"death bed (coffee for your head)","Powfu, beabadoobee","poems of the past",USSM12000925,0
"Why I Like the Robins",Hum,"You'd Prefer an Astronaut",USRC19401476,0
"Worries 걱정",Kirara,Sarah,KRMIM1806279,0
"Summer Lights","W O L F C L U B","Chasing the Storm",QZDA41859951,0
Tears,"W O L F C L U B",Infinity,TCADW1820617,0
Nightwave,"W O L F C L U B, Indigo","W O L F C L U B",GBWB81700003,0
"The Quiet Earth - Original Mix","Thomas Barrandon","Escape From Earth",DEY470907373,0
"Here on Earth - Caspro Remix","Baldocaster, Caspro",Moonrise,ITXDW1800691,0
"Back to You","Timecop1983, The Bad Dreamers","Night Drive",TCADP1828007,0
"On the Run",Timecop1983,"Night Drive",TCADP1828006,0
Tonight,Timecop1983,"Waves - EP",SE3OH1508756,0
Static,"Timecop1983, The Midnight","Night Drive",TCADP1828004,0
"Lovers (feat. Seawaves)",Timecop1983,"Lovers, Pt. 1",TCACP1699419,0
"Red Lights","Maximum Love","Under the Shadow",GBKPL1816930,0
"Yellow Ferrari (feat. Mystery Skulls)","The Toxic Avenger","Globe, Vol. 3",FR8V41700038,0
Aether,"Virtual Mage",Aether,CAENV2083787,0
"Luv Deluxe","Cinnamon Chasers","A Million Miles from Home",FR6V80663114,0
Homecoming,"Makeup And Vanity Set",88:88,USHM21237350,0
"Blue Monday (From ""Atomic Blonde"")",HEALTH,"Blue Monday (From ""Atomic Blonde"") - Single",USC4R1702119,0
"Space and Subconscious","Carbon Killer","Space and Subconscious",CACWV2090983,0
"Pay Phone","Fantom '87",Discovery,SE5BU1772531,0
"Miami - Original Mix","Jasper Byrne","Hotline Miami EP",GBKQU1680487,0
Hold,Home,Hold,QZHN51983546,0
"4:42 Still Free (From Haven)",Danger,"4:42 Still Free (From Haven)",TCAEW2029899,0
"Head First",Home,"Falling into Place",QM4DW1610378,0
"We're Finally Landing",HOME,"Before the Night",QM4DW1609449,0
"The Ghost","Trevor Something","The Ghost",QZHN61924481,0
"Fade Away","Trevor Something","Synthetic Love",TCABT1423407,0
"Duplex (Com Truise Remix)","Small Black, Com Truise","Duplex (Com Truise Remix)",QZQAY2100314,0
"Ultrafiche of You","Com Truise","Persuasion System",US2J71903704,0
"Saving Myself for Jesus",Birdcloud,"Singles Only",UST8K1651748,0
"Danger Can't","Mom Jeans.","Best Buds",TCACP1635557,0
Stars,Hum,"You'd Prefer an Astronaut",USRC19401473,0
Swervin',"Fat Tony","Macgregor Park",QMZYR1550410,0
BKNY,"Fat Tony","Smart Ass Black Boy",USBQU1200041,0
"Northside Dr.","Fat Tony, Pregnant Boy","Snak Pak",USUYG1180617,0
"Black Tears",WITCH,"Witch: We Intend to Cause Havoc!",US2S71291020,0
"Transmission 01","Wojciech Golczewski","End of Transmission",USLS51688301,0
"Cool Whip","Fat Tony, J.Kelr","Full Circle",QM24S1814719,0
"Sex n' Drugs (feat. Harrison Sands & copper king)","Abhi The Nomad",Marbled,USTB11700036,0
Bag,"Abhi The Nomad, Charlie Curtis-Beard","Abhi vs The Universe",QZS7J2172054,0
"Me No Evil","Abhi The Nomad","Modern Trash",QM6P41957128,0
Floors,"Abhi The Nomad, Foster Cazz","Where Are My Friends?",US3DF1540571,0
Sauce,Manwolves,Sauce,USHM81624863,0
"The Remains of Rock & Roll","Broken Bells","After the Disco",USSM11305465,0
"Move to the Ocean (Baauer Remix)","Brick + Mortar, Baauer","Dropped Again",FR10S1774099,0
"Dmt and Whiskey","Netherfriends, Yomi","808's & Harpbreak",QZDA61810251,0
Caffeine,"Foreign Air",Caffeine,TCACU1677482,0
"Tap Water Drinking","Lewis Del Mar","Lewis Del Mar",USSM11605398,0
2young,"Stop Light Observations",2young,TCADW1882433,0
"I Love You Like An Alcoholic","The Taxpayers","""God, Forgive These Bastards"" Songs From The Forgotten Life of Henry Turner",US4ZV1200087,0
"Running with the Wolves",Aurora,"All My Demons Greeting Me As A Friend",GBUM71502420,0
Sometimes,"Ghostland Observatory","See You Later Simulator",USME31800318,0
Levitate,"The Palms",Levitate,TCADE1714489,0
"Aquarius Apocalyptic","Stop Light Observations","Aquarius Apocalyptic - Single",USDHM1617900,0
8teen,"Stop Light Observations",8teen,TCAFL2199326,0
Kiwi,"Pigeons Playing Ping Pong",Pleasure,QMAAK1645211,0
"Melting Lights","Pigeons Playing Ping Pong",Psychology,USHM21480343,0
"My Girl's Pussy","Harry Roy and His Bat Club Boys","Risque Blues, Vol. 4",USA561226112,0
"Cecilia and the Silhouette Saloon","The Blood Brothers","Burn, Piano Island, Burn",USVT10500099,0
"Ambulance Vs. Ambulance","The Blood Brothers","Burn, Piano Island, Burn",USVT10500097,0
"Keep On","Alfa Mist",Antiphon,USCGH1770624,0
Mastodon,Jarv,Mastodon,ESA011872777,0
Escargot,Jarv,"Jarvage, Vol. 1",TCACN1694942,0
Whodunit,Tavares,Anthology,USCA29300289,0
Happy,"Erin Snape","First Impressions",QZGWX2035274,0
"Be Gay, Do Drugs, Hail Satan","Super Cassette","Be Gay, Do Drugs, Hail Satan",QZHNC2030752,0
"New Years Eve #2","Orions Belte",Mint,NO28R1810101,0
"Joe Frazier","Orions Belte",Mint,NO28R1810104,0
"Where Devils Weep","Jonathan Hultén","Chants from Another Place",GBCQV1900419,0
"Hit 'Em High","B-Real, Busta Rhymes, Coolio, LL Cool J, Method Man","Hip Hop Old School, Vol. 2",FR8GV1841410,0
"Cold Company","Minus the Bear","Infinity Overhead",US3R21209010,0
"Pachuca Sunrise","Minus the Bear","Menos El Oso",US33X0504706,0
"Absinthe Party At The Fly Honey Warehouse","Minus the Bear","Highly Refined Pirates",US33X0402103,0
"Into the Mirror","Minus the Bear",OMNI,US3R21000107,0
Knights,"Minus the Bear","Planet of Ice (Deluxe Edition)",US33X0706503,0
Y2K,Sincerely,Y2K,TCAFA2012980,0
"The Disco",TTRRUUCES,TTRRUUCES,GB45A1901816,0
"Bad Kids",TTRRUUCES,TTRRUUCES,GB45A1901818,0
"Sensations of Cool",TTRRUUCES,"Sensations of Cool",GB45A1901815,0
"I'm Alive",TTRRUUCES,"I'm Alive",GB45A1901822,0
"Punk Rock Nigga Roll","Black Pantera","Punk Rock Nigga Roll",BRTRB1871358,0
Amoeba,Adolescents,Adolescents,USA6P0499036,0
"Soft Pyramids","Q And Not U","Different Damage",US35U0413301,0
"At The Mountains of Madness","Mountain Witch","Burning Village",DEZ651366125,0
"Out for Blood","Heart Attack Man","Fake Blood",US72W1922504,0
"Caught Up & Confused",MarthaGunn,"Caught Up & Confused - EP",GB6TW2000066,0
"Take It Off",Softcult,"Year Of The Rat",QM4TX2142839,0
Ummon,Slift,UMMON,FRQ031915701,0
"Harley Quinn","Chief Keef","Harley Quinn",QMRSZ2101976,0
