title,artist,album,isrc,isFound
Today,"Trippie Redd","A Love Letter To You 2",QMEU31718221,1
Fabo,UnoTheActivist,Live.Shyne.Die,USUG11701623,1
"Go With The Flow",UnoTheActivist,Live.Shyne.Die,USUG11701620,1
"Things I Brought","UnoTheActivist, Famous Dex",Live.Shyne.Die,USUG11701621,1
"No Flaggin","UnoTheActivist, Kodie Shane",Live.Shyne.Die,USUG11701617,1
"High Enough to Carry You Over",Chvrches,"Every Open Eye",GBZN81500006,1
"Rubbin Off The Paint","YBN Nahmir","Rubbin Off The Paint",QM24S1704221,1
"Gilded Lamp of the Cosmos (Behold & See) [Original Mono Mix]","Ultimate Spinach","Behold & See (Original Mono Mix)",USA561336259,1
"Gilded Lamp of the Cosmos - Remastered","Ultimate Spinach","Ultimate Spinach - Behold & See - Original Mono Mix - 2",QMBZ91566123,1
"Mind Flowers","Ultimate Spinach","Behold & See",USV351372890,1
"(Ballad Of) The Hip Death Goddess","Ultimate Spinach","Visions of Your Reality",USA370655178,1
"Visions of Your Reality","Ultimate Spinach","Behold & See",USV351372888,1
"Are You With Me Now?","Cate Le Bon","Mug Museum",GBYPZ1300016,1
Sisters,"Cate le Bon","Mug Museum",GBYPZ1300021,1
"WEIGHT OFF","KAYTRANADA, BADBADNOTGOOD",99.9%,GBBKS1600017,1
"Sour Soul","BADBADNOTGOOD, Ghostface Killah","Sour Soul",GBMYF1400055,1
"Time Moves Slow",BadBadNotGood,IV,USD8D1634003,1
"In Your Eyes",BadBadNotGood,IV,USD8D1634010,1
"Hyssop of Love","Badbadnotgood, Mick Jenkins",IV,USD8D1634008,1
IV,BADBADNOTGOOD,IV,USD8D1634007,1
"Rapp Snitch Knishes feat. Mr. Fantastik","MF DOOM",MM...FOOD,USBWK0700049,1
"Beef Rapp","MF Doom",MM...FOOD,USBWK0700037,1
"One Beer","MF Doom",MM...FOOD,USBWK0700040,1
"Luchini - This Is It","Camp Lo","Uptown Saturday Night",USAR19700492,1
"Caribbean Queen (No More Love On the Run)","Billy Ocean","Here You Are: The Best of Billy Ocean",GBAHK9700109,1
"Love Really Hurts Without You","Billy Ocean","The Very Best of Billy Ocean",GBAHK9700121,1
"Reconsider Baby","Joe Bonamassa","Had to Cry Today",USI4R0602911,1
"The River","Joe Bonamassa","Had to Cry Today",USI4R0602916,1
"Never Make Your Move too Soon","Joe Bonamassa","Had to Cry Today",USI4R0602908,1
"Travellin' South","Joe Bonamassa","Had to Cry Today",USI4R0602909,1
"Highway Star (2012 Remaster)","Deep Purple","Machine Head (2016 Remaster)",GBDXG1200002,1
"Perfect Strangers","Deep Purple","Perfect Strangers",USPR39401582,1
"Hush  Deep Purple","Deep Purple","Shades of Deep Purple",GBDXG1400129,1
"Child in Time (1995 Remaster)","Deep Purple","Deep Purple: Deepest Purple (30th Anniversary Edition)",GBDXG0600118,1
Burn,"Deep Purple",Burn,GBDXG0400001,1
"The Doomed","A Perfect Circle","Eat the Elephant",QMRSZ1702844,1
Yamaha,"UnoTheActivist, Lil Duke",Live.Shyne.Die,USUG11701625,1
"Little Dark Age",MGMT,"Little Dark Age",USSM11707035,1
"Night (Monsieur Electrique Remix)","Ludovico Einaudi, Monsieur Electrique","Night (Monsieur Electrique Remix)",ITB281600003,1
"Burn Baby Burn","Rexx Life Raj","Burn Baby Burn (feat. Russ)",USUYG1163378,1
Betrayed,"Lil Xan",Betrayed,TCADE1753080,1
"Who Are You?","Lil Xan  Oohdem Beatz","Who Are You? - Single",TCACS1628155,1
"Elements: Night","Ludovico Einaudi","Elements (Deluxe)",ITB281500144,1
"One Knight (feat. The Mind)","Kirk Knight","Late Knight Special",QMKSC1500033,1
"Let There Be Light","Mike Oldfield","The Songs Of Distant Earth",GBAHT9500324,1
"Ghost in a Kiss","Clams Casino, Samuel T. Herring","32 Levels (Deluxe)",USSM11601839,1
"Name Brand (feat. JME, Frisco & J2K)",Wiley,Godfather,UKGSD1600003,1
Harder,"CJ Fly",FLYTRAP,QMKSC1600142,1
"New Brooklyn (Remix) [feat. Flatbush Zombies & The Underachievers]","DyMe-A-DuZiN, Flatbush Zombies, The Underachievers","Peter Rosenberg x Ecko Present: The New York Renaissance",USLD90805026,1
"Dirty Dingy","Larry League","Dirty Dingy",USUYG1141476,1
"Get Got","Death Grips","The Money Store",USSM11200903,1
"I've Seen Footage","Death Grips","The Money Store",USSM11200908,1
Reborn,Klimeks,"Nightglide EP",GBSMU1938404,1
"beibs in the trap","Travis Scott","Birds in the Trap Sing McKnight",USSM11607551,1
Spitamatic,"Vordul Mega, C-Rayz Walz","The Revolution of Yung Havoks",USHKR0910502,1
Growing,CYNE,Growing,DEX700400055,1
"Butterfly Caught (RJD2 remix)","Massive Attack","100th Window - The Remixes",GBAAA0300219,1
Hopeless,"Azizi Gibson",Hopeless,QM24S1703969,1
"Fallin' Out","Lud Foe","No Hooks II",USUG11701940,1
"Listening To You / See Me, Feel Me","The Who","Maximum As & Bs",GBUM71703222,1
"Weekend Woman",Weezer,"Pacific Daydream",USAT21703183,1
"No Info (feat. YFN Lucci)","Lightshow, YFN Lucci","No Info (feat. YFN Lucci)",USUYG1165178,1
"Grand Master (feat. Casual D)",Chuuwee,Sabbath,USLD91711289,1
"Popular Kids","John Ibe, CJ Fly","Popular Kids",QM7281722130,1
"All da Smoke","Future Young Thug","SUPER SLIMEY",USSM11709198,1
"Ten Four","Rome Fortune","Ten Four",QM24S1703808,1
200,"Future Young Thug","SUPER SLIMEY",USSM11709199,1
Artificial,EarthGang,"Robots - EP",USUYG1164423,1
ROBOTS,EARTHGANG,"Robots - EP",USUYG1164424,1
"Friday (The F Bomb Remix)",EARTHGANG,Torba,USUYG1065857,1
Saturday,EARTHGANG,Torba,USUYG1065858,1
Wednesday,EARTHGANG,Torba,USUYG1065855,1
Stress,"Organized Konfusion","The Best Of Organized Konfusion",USA560785622,1
"Posse In Effect","Beastie Boys","Licensed To Ill",USDJ28600004,1
"Slow And Low","Beastie Boys","Licensed To Ill",USDJ28600012,1
"Brass Monkey","Beastie Boys","Licensed To Ill",USDJ28600011,1
Elephants,"Them Crooked Vultures","Them Crooked Vultures",USRW30900007,1
Gunman,"Them Crooked Vultures","Them Crooked Vultures",USRW30900014,1
"Outrage! Is Now","Death From Above 1979","Outrage! Is Now",CAL451785504,1
"Caught Up","Death from Above 1979","Outrage! Is Now",CAL451785503,1
Nomad,"Death From Above 1979","Outrage! Is Now",CAL451785501,1
"The Chosen Few","Electric Wizard","Witchcult Today",GBMLU0710005,1
Flies,"Red Fang","Only Ghosts (Deluxe Version)",US2641634701,1
"Acid Hologram",Deftones,Gore,USRE11500602,1
"Love Handles","Abhi The Nomad, Peter",Singles,SEYOK1430520,1
"Dec. 25th","Kweku Collins",grey,USQY51733908,1
"Fat Lady","Sure Sure","Sure Sure",SE3OH1624243,1
"Pay Me in Weed Not Money",Netherfriends,Money,QM4DW1693369,1
"Download God (feat. Fuegzy McGaegzy)","Abhi The Nomad, Fuegzy McGaegzy","Where Are My Friends?",US3DF1540570,1
Seven,"Rainbow Kitten Surprise","Seven + Mary",TCABT1491602,1
Howl,"Kweku Collins","Say It Here, While It's Safe",USQY51586866,1
"Somebody to Love","Abhi The Nomad",Marbled,USTB11700116,1
"Mama Bling","Abhi the Nomad","Mama Bling",USTB11700174,1
"About Girls","Abhi the Nomad","Beginning EP (alternative Hip Hop)",SEYOK1430176,1
Song3,"Abhi The Nomad","Beginning EP (Alternative Hip Hop)",SEYOK1430174,1
"Calcutta (feat. Foster)","Abhi The Nomad","Where Are My Friends?",US3DF1540568,1
"Hello Stranger (feat. King Sadboy)","Abhi The Nomad","Where Are My Friends?",US3DF1540566,1
"Trust (feat. Abhi The Nomad)","Harrison Sands, Abhi The Nomad","Trust (feat. Abhi The Nomad)",US3DF1715599,1
Huey,"Earl Sweatshirt","I Don't Like Shit, I Don't Go Outside: An Album by Earl Sweatshirt",USQX91500438,1
"Broken Vibes (feat. Vincent Parker)","Taylor McFerrin","Broken Vibes - EP",USYBL0800080,1
"Steamroller (Explicit Version)","Domo Genesis","12 Odd Future Songs",USQX91101360,1
"Prélude à Go Round",Cortex,"Troupeau bleu",FR59R1692435,1
Magic,"Kai Straw",Toothpick,USA2P1640408,1
Suddenly,"Drugdealer, Weyes Blood","The End Of Comedy",GBCEL1600145,1
Khmlwugh,HOMESHAKE,"Fresh Air",QM8QH1600506,1
"Get Hi","Danny Brown","Atrocity Exhibition",GBBPW1600109,1
"Call + Form (Picture)",Milo,"Who Told You To Think??!!?!?!?!",US25X1091260,1
"GLOWED UP (feat. Anderson .Paak)",KAYTRANADA,99.9%,GBBKS1600021,1
"Far Rockaway Theme",Drugdealer,"The End Of Comedy",GBCEL1600143,1
Paper,Jonwayne,"Rap Album Two",US25X1090468,1
"Chum [Explicit Version]","Earl Sweatshirt",Doris,USQX91202035,1
"Seconds Erase",TOPS,"Sugar at the Gate",CA21O1700009,1
"My Own","Domo Genesis",Genesis,USQX91600316,1
"Almost Cut My Hair (for Crosby)",Milo,"Things That Happen At Day // Things That Happen At Night",US25X1089177,1
"Dirty Dan",Jonwayne,"Jonwayne Is Retired - EP",US25X1088068,1
"7th October","Alfa Mist",Antiphon,USCGH1770628,1
"Way to be Loved",TOPS,"Picture You Staring",CA21O1400039,1
Inside,"Earl Sweatshirt","I Don't Like Shit, I Don't Go Outside: An Album by Earl Sweatshirt",USQX91500444,1
"Big K.R.I.T.","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702206,1
Confetti,"Big K.R.I.T.",Confetti,QMRSZ1702207,1
"Big Bank (feat. T.I.)","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702208,1
"Subenstein [My Sub IV]","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702209,1
"1999 (feat. Lloyd)","Big K.R.I.T., Lloyd","4eva Is A Mighty Long Time",QMRSZ1702210,1
"Ride Wit Me (feat. Bun B & Pimp C)","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702211,1
"Get Up 2 Come Down (feat. CeeLo Green & Sleepy Brown)","Big K.R.I.T., Cee-Lo Green, Sleepy Brown","4eva Is A Mighty Long Time",QMRSZ1702212,1
Layup,"Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702213,1
"Classic Interlude","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702214,1
"Aux Cord","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702215,1
"Get Away","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702216,1
"Justin Scott","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702217,1
"Mixed Messages","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702218,1
"Keep The devil Off","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702219,1
"Miss Georgia Fornia (feat. Joi)","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702220,1
Everlasting,"Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702221,1
"Higher Calling (feat. Jill Scott)","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702222,1
"Weekend Interlude","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702223,1
"Price of Fame","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702224,1
"Drinking Sessions (feat. Keyon Harrold)","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702225,1
"The Light (feat. Bilal, Robert Glasper Jr., Kenneth Whalum & Burniss Earl Travis II)","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702226,1
"Bury Me In Gold","Big K.R.I.T.","4eva Is A Mighty Long Time",QMRSZ1702227,1
"I Call The Shots (feat. JME)","Wiley, Jme","Godfather II",UKGSD1600019,1
"Shot of Love (Outtake) (Outtake)","Bob Dylan","Trouble No More: The Bootleg Series, Vol. 13 / 1979-1981 (Deluxe Edition)",USSM11706723,1
"BUMMER / 2BUCKS",Duckwrth,"an XTRA UUGLY Mixtape",USUM71711297,1
"Already Great","Neil Young, Promise of the Real","The Visitor",USRE11700405,1
"A Million Diamonds","Pete Rock, Amxxr, The Heatmakerz","A Million Diamonds",USYBL1701654,1
"Shoot for the Stars",Lightshow,"Kalorama Heights",USUYG1163954,1
"Where I Belong","Rexx Life Raj","Where I Belong",USUYG1165761,1
"Hush - 2014 Remaster","Deep Purple","A Fire in the Sky",GBDXG1600025,1
"Put Jewels on It","Statik Selektah, Run The Jewels",8,US6YF1700074,1
"Like Really (Live)","Oddisee, Good Compny","Like Really (Live)",QM7281736949,1
"Hot Dogs","Aesop Rock","Hot Dogs",USBWK1700214,1
Halloween,"Kodak Black","Halloween - Single",USAT21704730,1
"Garage Palace (feat. Little Simz)",Gorillaz,"Garage Palace (feat. Little Simz) - Single",GBAYE1701402,1
"My Choppa Hate N****s","21 Savage Metro Boomin","Without Warning",QZ45A1700065,1
"Members Only (feat. CharLe)","Chuuwee, CharLe","Members Only (feat. CharLe)",USLD91711354,1
Still,Skepta,"Vicious EP",QM7281756615,1
"Herr Gringleflapper’s Secret Stash Box",Shpongle,"Codex VI",GBBMP1200623,1
"Violin (feat. Lee Brice)","Yelawolf, Lee Brice","Trial By Fire",USUM71709405,1
MotorSport,"Migos, Nicki Minaj, Cardi B","Culture II",USUM71712002,1
"Where My Scale","Lud Foe",,USUG11701950,1
"Don't Know Myself","The Who","Maximum As & Bs",GBAKW0400249,1
"Where We Used to Live","Esbjörn Svensson Trio","Tuesday Wonderland",DEA890601951,1
"From Gagarin's Point of View","Esbjörn Svensson Trio","From Gagarin's Point of View",SELED9903050,1
"Shoulda Known",Atmosphere,"When Life Gives You Lemons, You Paint That Sh*t Gold - Standard",USBWK0700169,1
You,Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]",USBWK0700170,1
Painting,Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]",USBWK0700171,1
"Your Glass House",Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]",USBWK0700172,1
Yesterday,Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold (Bonus Video Version)",USBWK0700173,1
Guarantees,Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]",USBWK0700174,1
Me,Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]",USBWK0700175,1
"Wild Wild Horses",Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]",USBWK0700176,1
"Can't Break",Atmosphere,"When Life Gives You Lemons, You Paint That Sh*t Gold - Standard",USBWK0700177,1
"The Waitress",Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold (Bonus Video Version)",USBWK0700178,1
"In Her Music Box",Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]",USBWK0700179,1
"Make My","The Roots",Undun,USUM71116950,1
"One Time (feat. Phonte & Dice Raw)","The Roots",Undun,USUM71117858,1
"Put It On","Big L","Lifestylez Ov Da Poor & Dangerous",USSM10022977,1
"Research Chemicals","Viagra Boys","Consistency of Energy",NOAPI1587838,1
"Upside Backwards","Viagra Boys","Call Of The Wild",SE5AJ1600263,1
"No One Knows","Queens Of The Stone Age","Songs for the Deaf",USIR10211291,1
Fortress,"Queens of the Stone Age",Villains,USMTD1709784,1
"Welcome To The Show (feat. Laleh)","Adam Lambert","Welcome To The Show (feat. Laleh)",USWB11600260,1
"Lär mig om",Laleh,"Me And Simon",SEPQA0800824,1
"Big City Love",Laleh,"Me And Simon",SEPQA0800815,1
"Congratulations (feat. Quavo)","Post Malone","Stoney (Deluxe)",USUM71614484,1
Dopethrone,"Electric Wizard","Dopethrone (Remaster)",GBMLU0607308,1
"The Nightchild","Electric Wizard","Black Masses",GBMLU1013003,1
"Digital Gerrymandering",Intronaut,"The Direction of Last Things",US4E41529002,1
"Pursuit of Happiness [Nightmare]","Kid Cudi","Man On The Moon: The End Of Day",USUM70981907,1
"Edge Of The Earth/Post Mortem Boredom","Kid Cudi","Speedin' Bullet 2 Heaven",USUM71517305,1
CONFUSED!,"Kid Cudi","Speedin' Bullet 2 Heaven",USUM71516297,1
"Man In The Night","Kid Cudi","Speedin' Bullet 2 Heaven",USUM71517306,1
Screwed,"Kid Cudi","Speedin' Bullet 2 Heaven",USUM71517307,1
"Shut Up Kiss Me","Angel Olsen","MY WOMAN",US38Y1628403,1
"Older and Taller","Regina Spektor","Older and Taller",USWB11601202,1
Rise,Solange,"A Seat at the Table",USSM11607804,1
Weary,Solange,"A Seat at the Table",USSM11607805,1
"Kora Sings",Sampha,Process,UK7MC1600029,1
"Hot Dreams","Timber Timbre","Hot Dreams",CAAA11308802,1
"Seasons (Waiting on You)","Future Islands",Singles,GBAFL1300206,1
"Ghostface Killers (feat. Travis Scott)","21 Savage","Without Warning",QZ45A1700062,1
"What Have We Done","Orchestral Manoeuvres In The Dark (OMD)","The Punishment of Luxury: B Sides & Bonus Material",GB2YG1700113,1
"Dont Sleep On Me","Young Pappy",Savages,USJ3V1474157,1
"Paypal (feat. General Steele & Sean Price)","Ras Kass","Intellectual Property #So12: 20th Anniversary",QZ46Z1600312,1
"Jamie's Sin","Night Lovell","Jamie's Sin",QZ9Y21782354,1
"I Wish You Lonely",Morrissey,"Low in High School (Deluxe Edition)",GB5KW1702847,1
"Hello I'm Ballin",Tyga,"Bugatti Raww",USUYG1166636,1
"ICE BOY",Corbin,"ICE BOY",GBWWP1703056,1
"Ape Boy","Chris Travis",Waterszn,TCADI1756784,1
"To Be Honest","Chris Travis",Waterszn,TCADI1756799,1
Waterszn,"Chris Travis",Waterszn,TCADI1756811,1
Beam,"Chris Travis",WATERSZN,TCADI1756816,1
"So Conceited (feat. Lil Tracy)","Chris Travis",Waterszn,TCADI1756828,1
Nemo,"Chris Travis",Waterszn,TCADI1756837,1
"The Intercontinental","Chris Travis",Waterszn,TCADI1756842,1
Lucy,"Chris Travis",Waterszn,TCADI1756846,1
"Her Fantasy","Chris Travis",Waterszn,TCADI1756848,1
"Break Shit","Chris Travis",Waterszn,TCADI1756853,1
"Hit 'em (feat. Xavier Wulf)","Chris Travis",Waterszn,TCADI1756859,1
"Low Life (Interlude)","Chris Travis",Waterszn,TCADI1756868,1
"Freak Hoes","Chris Travis",Waterszn,TCADI1756870,1
Hardcore,"Chris Travis",Waterszn,TCADI1756874,1
"Lay Up","Chris Travis",Waterszn,TCADI1756881,1
"Been Froze","Chris Travis",Waterszn,TCADI1756882,1
"Think About It","Chris Travis",Waterszn,TCADI1756884,1
"Lava (feat. Zombie Juice)","Flatbush Zombies / Zombie Juice","Lava (feat. Zombie Juice)",QZ2D51700001,1
"Everything You Said (feat. Bones)","Chris Travis","Forgive Me",TCADE1779799,1
"Zeltron 6 Billion","Denzel Curry",13,USC4R1702167,1
"Save That Shit","Lil Peep","Come Over When You're Sober, Pt. 1",UKELY1700052,1
"Mobile Suit Woe","Xavier Wulf","Blood Shore Season 2",USUYG1145434,1
"Me Now","Denzel Curry",Imperial,USC4R1602010,1
"Champion of Death",$uicideBoy$,"Radical $uicide",TCACP1652422,1
Drive,"Chris Travis","Forgive Me",TCADE1779788,1
"1000 Rounds","Pouya Ghostemane","1000 Rounds - Single",TCACZ1708254,1
"You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening)",$uicideBoy$,"Surf's Up! Hip-Hop Edition",QM8DG1701214,1
"Live from the Creek","Chris Travis","Some (Silence of Me Eternally)",TCACZ1711845,1
"Benz Truck (гелик)","Lil Peep","Benz Truck (гелик)",UKELY1700026,1
Branches,BONES,Disgrace,CA5KR1568072,1
"Kali Yuga (feat. Clams Casino)",Ghostemane,"Kali Yuga (feat. Clams Casino) - Single",QM24S1702077,1
Resurrection,"Chris Travis","Forgive Me",TCADE1779784,1
"Crystal City","Yung Lean","Frost God",SE5AJ1600285,1
"The Hacienda","Alex Cameron","Forced Witness",US38W1733608,1
"Politics of Love","Alex Cameron","Forced Witness",US38W1733610,1
"Marlon Brando","Alex Cameron","Forced Witness",US38W1733609,1
"Only Sixteen","Dr. Hook",Bankrupt,USCA28901107,1
"Ain't Shit","Azizi Gibson","I'm Good On People",QM24S1704222,1
New,"Lud Foe","No Hooks II",USUG11702066,1
Gun,"Allan Rayman","Courtney - EP",CAUM71700190,1
Gold,Chuuwee,Sabbath,USLD91711300,1
"Lace Up","Cousin Stizz","Lace Up",USRC11702887,1
chirpin',Pell,chirpin',USUS11700388,1
"For You","Angel Olsen",Phases,US38Y1629301,1
"Learn To Let Go - Michael Brun Remix","Kesha, Michael Brun","Learn To Let Go (The Remixes)",USRC11702901,1
"Crisis (feat. 21 Savage)","Rich Chigga","Crisis (feat. 21 Savage)",USUYG1166343,1
Poof,"Bodega Bamz",Poof,USUYG1166710,1
Juice,Chromeo,"Head Over Heels",USAT21704747,1
Kimono,"Rome Fortune",Kimono,QM24S1704143,1
"Pull Up N Wreck (feat. 21 Savage)","Big Sean Metro Boomin","Double Or Nothing",USUG11702041,1
"The Way Life Goes (Remix) [feat. Nicki Minaj & Oh Wonder]","Lil Uzi Vert","The Way Life Goes (Remix) [feat. Nicki Minaj & Oh Wonder] - Single",USAT21704701,1
"When I Fell",Lightshow,"Kalorama Heights",USUYG1163966,1
"Sometimes I Feel Like Screaming - Edit","Deep Purple","A Fire in the Sky",USBI19500111,1
"First Day Home",Retch,"First Day Home",USUYG1167076,1
"They Kno","Tedy Andreas","They Kno",TCADI1755666,1
"EYES ON M3",ITSOKTOCRY,PASTELGORE,QM42K1728989,1
Worst,Skepta,"Vicious EP",QM7281756616,1
Privileges,"Cash Kidd",Privileges,QZ9Y21796687,1
"Trial By Fire",Yelawolf,"Trial By Fire",USUM71709398,1
"Poetic Justice (feat. Drake)","Kendrick Lamar","good kid, m.A.A.d city (Deluxe Version)",USUM71211004,1
"Sherane a.k.a Master Splinter’s Daughter","Kendrick Lamar","good kid, m.A.A.d city (Deluxe)",USUM71210773,1
"Bitch, Don’t Kill My Vibe","Kendrick Lamar","good kid, m.A.A.d city (Deluxe)",USUM71210774,1
"Backseat Freestyle","Kendrick Lamar","good kid, m.A.A.d city (Deluxe)",USUM71210777,1
"good kid","Kendrick Lamar","good kid, m.A.A.d city",USUM71211006,1
"Money Trees (feat. Jay Rock)","Kendrick Lamar","good kid, m.A.A.d city (Deluxe Version)",USUM71210785,1
"The Art of Peer Pressure","Kendrick Lamar","good kid, m.A.A.d city (Deluxe Version)",USUM71210778,1
"m.A.A.d city","Kendrick Lamar","good kid, m.A.A.d city (Deluxe)",USUM71210784,1
"Monsters In The Parasol","Queens of the Stone Age","Rated R - Deluxe Edition",USIR10000337,1
"Feet Don't Fail Me","Queens of the Stone Age",Villains,USMTD1709777,1
"The Evil Has Landed","Queens of the Stone Age",Villains,USMTD1709783,1
"II. Allemande","Igor Levit","Johann Sebastian Bach : Partitas, BWV 825-830",USSM11402025,1
