spotify_track_uri,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,reason_start,reason_end,shuffle,skipped,offline
spotify:track:61STJKvB566dk6tNRmNk8U,2024-02-04 02:17:02+00:00,willexmen,ios,1386,SE,77.107.46.142,unknown,Buttons,Lil Poppa,"Half Man, Half Vamp",clickrow,endplay,False,True,True
spotify:track:426IbqxVPEXQPsN7JJTvGL,2024-02-04 02:17:05+00:00,willexmen,ios,2218,SE,77.107.46.142,unknown,Catch A Play,Action Pack,I'm Action,clickrow,fwdbtn,False,True,True
spotify:track:0oJwBPxzJWAMYIIKiKZz5n,2024-02-04 02:17:06+00:00,willexmen,ios,1173,SE,77.107.46.142,unknown,Do Me Like That,Real Boston Richey,Welcome To Bubba Land,fwdbtn,fwdbtn,False,True,True
spotify:track:3jFCjIuQAveQdM1S7zPzJt,2024-02-04 02:17:06+00:00,willexmen,ios,1002,SE,77.107.46.142,unknown,In Between,Surf Rock Is Dead,We Have No Friends?,fwdbtn,fwdbtn,False,True,True
spotify:track:1SAmV2IH8e6V7DdslipQRz,2024-02-04 02:17:07+00:00,willexmen,ios,661,SE,77.107.46.142,unknown,Unblessed,The Mary Onettes,Hit the Waves,fwdbtn,fwdbtn,False,True,True
spotify:track:7M9LKoGmelhGBj5jQACPd8,2024-02-04 02:17:08+00:00,willexmen,ios,1002,SE,77.107.46.142,unknown,Sun's Out,Hoops,Routines,fwdbtn,fwdbtn,False,True,True
spotify:track:49vq8cIn1KoTUnHybbVvtk,2024-02-04 02:17:10+00:00,willexmen,ios,1493,SE,77.107.46.142,unknown,Truth Or Dare,Heaven,Truth Or Dare,fwdbtn,fwdbtn,False,True,True
spotify:track:2R1rmOArCOXCXTdP0R8W7r,2024-02-04 02:17:11+00:00,willexmen,ios,1301,SE,77.107.46.142,unknown,Ancient Water,Future Islands,The Far Field,fwdbtn,fwdbtn,False,True,True
spotify:track:2cAJVMHRt6uWMJ4UMyZC1C,2024-02-04 02:17:12+00:00,willexmen,ios,1045,SE,77.107.46.142,unknown,Everything Everything,The Mary Onettes,Portico:,fwdbtn,fwdbtn,False,True,True
spotify:track:29QQWcxNfXVc5llbmmjcPF,2024-02-04 02:17:14+00:00,willexmen,ios,1130,SE,77.107.46.142,unknown,Your Place,The Mary Onettes,Portico:,fwdbtn,fwdbtn,False,True,True
spotify:track:34PIoWUkKuAUbGTozZsxvB,2024-02-04 02:17:14+00:00,willexmen,ios,1301,SE,77.107.46.142,unknown,In Camera,Yumi Zouma,EP III,fwdbtn,fwdbtn,False,True,True
spotify:track:1KQymTxNJfWk6vCD5ywKW2,2024-02-04 02:17:16+00:00,willexmen,ios,1877,SE,77.107.46.142,unknown,Da Art of Storytellin' (Pt. 1),Outkast,Aquemini,fwdbtn,fwdbtn,False,True,True
spotify:track:3As7kDARhlt6qefejo291Q,2024-02-04 02:17:18+00:00,willexmen,ios,1258,SE,77.107.46.142,unknown,In My Bag,Montana of 300,Views from the General's Helmet,fwdbtn,fwdbtn,False,True,True
spotify:track:3zkn7Y6v3TFKZRcdYFHmGA,2024-02-04 02:17:19+00:00,willexmen,ios,1343,SE,77.107.46.142,unknown,Incredibright,Take,Only Mountain,fwdbtn,fwdbtn,False,True,True
spotify:track:4K4jGfSin5x4UEalCnVWXF,2024-02-04 02:17:20+00:00,willexmen,ios,1002,SE,77.107.46.142,unknown,Check,Peezy,Mud Sweat & Tears,fwdbtn,fwdbtn,False,True,True
spotify:track:32PWtlzKyvr3HcvJp1JFF5,2024-02-04 02:17:22+00:00,willexmen,ios,1578,SE,77.107.46.142,unknown,Mamacita,Outkast,Aquemini,fwdbtn,fwdbtn,False,True,True
spotify:track:2vjgepbkQg5jH8ujrKEOin,2024-02-04 02:17:22+00:00,willexmen,ios,831,SE,77.107.46.142,unknown,Da Art of Storytellin' (Pt. 2),Outkast,Aquemini,fwdbtn,fwdbtn,False,True,True
spotify:track:4gT1faTjrtFRFTsr2bqqYV,2024-02-04 02:17:23+00:00,willexmen,ios,1023,SE,77.107.46.142,unknown,Therapy,Moderat,II,fwdbtn,fwdbtn,False,True,True
spotify:track:7GIQDECN4gG0K1jjL6HmkT,2024-02-04 02:17:25+00:00,willexmen,ios,1706,SE,77.107.46.142,unknown,Cascades,Indian Wells,Where The World Ends,fwdbtn,fwdbtn,False,True,True
spotify:track:3ZjDJVyWwB4idjRoVpHMOC,2024-02-04 02:17:26+00:00,willexmen,ios,1109,SE,77.107.46.142,unknown,Two Wrongs,Pale,Pale,fwdbtn,fwdbtn,False,True,True
spotify:track:6zTovyG6w9RwRieREabS1N,2024-02-04 02:17:26+00:00,willexmen,ios,554,SE,77.107.46.142,unknown,Shinning Ghosts,Burning Peacocks,Love Réaction,fwdbtn,fwdbtn,False,True,True
spotify:track:3vI185ulMRxS1AC7T4lgK8,2024-02-04 02:17:28+00:00,willexmen,ios,1386,SE,77.107.46.142,unknown,Cha$ing You,Basile di Manski,Cha$ing You,fwdbtn,fwdbtn,False,True,True
spotify:track:1rP49mvCTwdvZQNqKesUK0,2024-02-04 02:17:30+00:00,willexmen,ios,1514,SE,77.107.46.142,unknown,Cola Falls,The Mary Onettes,Cola Falls,fwdbtn,fwdbtn,False,True,True
spotify:track:4XQkCmnqHSMwp6w7m3OtLw,2024-02-04 02:17:31+00:00,willexmen,ios,1343,SE,77.107.46.142,unknown,Decay,Cymbals,Light in Your Mind,fwdbtn,fwdbtn,False,True,True
spotify:track:3mG9uOMTxsfUaOHFtrn47P,2024-02-04 02:17:32+00:00,willexmen,ios,938,SE,77.107.46.142,unknown,Filthy Believer,BEA1991,Good Thinking,fwdbtn,fwdbtn,False,True,True
spotify:track:19l8IWeLk5uWQo1miYn4G9,2024-02-04 02:17:33+00:00,willexmen,ios,1130,SE,77.107.46.142,unknown,A Day With You,My Dear,Together We Go,fwdbtn,fwdbtn,False,True,True
spotify:track:0Hv70saVAUPxHSw3ThxIvv,2024-02-04 02:17:34+00:00,willexmen,ios,1066,SE,77.107.46.142,unknown,Un écho dans le vent,MaMaMa,Je vous embrasse,fwdbtn,fwdbtn,False,True,True
spotify:track:3K7FcNkAXDQofHuBHY1txU,2024-02-04 02:17:35+00:00,willexmen,ios,1023,SE,77.107.46.142,unknown,I Am A Joker!,BEA1991,Songs of 2K11,fwdbtn,fwdbtn,False,True,True
spotify:track:5wDe170D8qVkJnRzANqh82,2024-02-04 02:17:36+00:00,willexmen,ios,1088,SE,77.107.46.142,unknown,Endless Memory,The Lightning Year,Songs from the Crystal Palace,fwdbtn,fwdbtn,False,True,True
spotify:track:6XDPzXryGc9131VXO2z30g,2024-02-04 02:19:47+00:00,willexmen,ios,130240,SE,77.107.46.142,unknown,10 Flaschen,Gola Gianni,Golapack 2,fwdbtn,fwdbtn,False,True,True
spotify:track:5yIWRIlpmM0uw5UAJ0c8Vp,2024-02-04 02:19:53+00:00,willexmen,ios,5247,SE,77.107.46.142,unknown,Uberman,Gola Gianni,Golapack 2,fwdbtn,fwdbtn,False,True,True
spotify:track:5bsDNWYYyaRCBIDwX5PLfb,2024-02-04 02:19:55+00:00,willexmen,ios,2453,SE,77.107.46.142,unknown,Runden,Gola Gianni,STERBE FINESSEN,fwdbtn,fwdbtn,False,True,True
spotify:track:2w9qzyf7mmwNETboe6jSyn,2024-02-04 02:20:30+00:00,willexmen,ios,34581,SE,77.107.46.142,unknown,Veteran,Gola Gianni,Veteran,fwdbtn,fwdbtn,False,True,True
spotify:track:1tOKGkuIBoITNHhUrgbFco,2024-02-04 02:20:32+00:00,willexmen,ios,2773,SE,77.107.46.142,unknown,Shoppen,Gola Gianni,Shoppen,fwdbtn,fwdbtn,False,True,True
spotify:track:5QO3UJc1gF1ummP75n2b3R,2024-02-04 02:20:55+00:00,willexmen,ios,6336,SE,77.107.46.142,unknown,Goca Dünya,Altin Gün,On,fwdbtn,backbtn,False,True,True
spotify:track:1tOKGkuIBoITNHhUrgbFco,2024-02-04 02:23:20+00:00,willexmen,ios,145777,SE,77.107.46.142,unknown,Shoppen,Gola Gianni,Shoppen,backbtn,trackdone,False,False,True
spotify:track:5QO3UJc1gF1ummP75n2b3R,2024-02-04 02:23:21+00:00,willexmen,ios,239,SE,77.107.46.142,unknown,Goca Dünya,Altin Gün,On,trackdone,fwdbtn,False,True,True
spotify:track:39yyHtQ4tkjZzd8TfIBKQw,2024-02-04 02:26:13+00:00,willexmen,ios,171626,SE,77.107.46.142,unknown,"Morad: Bzrp Music Sessions, Vol. 47",Bizarrap,"Morad: Bzrp Music Sessions, Vol. 47",fwdbtn,fwdbtn,False,True,True
spotify:track:63ZedTAVRCICh2CNLWnsPZ,2024-02-04 02:27:44+00:00,willexmen,ios,90751,SE,77.107.46.142,unknown,Sigue,Beny Jr,Capítulo 1,fwdbtn,fwdbtn,False,True,True
spotify:track:1yoifwH2Xy5KN5AvP2OmLX,2024-02-04 02:27:46+00:00,willexmen,ios,2111,SE,77.107.46.142,unknown,No Han Cambiado,Morad,No Han Cambiado,fwdbtn,fwdbtn,False,True,True
spotify:track:1yoifwH2Xy5KN5AvP2OmLX,2024-02-04 02:27:48+00:00,willexmen,ios,21,SE,77.107.46.142,unknown,No Han Cambiado,Morad,No Han Cambiado,backbtn,backbtn,False,True,True
spotify:track:5h5TUj8pU2WhdSeJx9BnX2,2024-02-04 02:27:48+00:00,willexmen,ios,2581,SE,77.107.46.142,unknown,Pelele,Morad,Pelele,fwdbtn,backbtn,False,True,True
spotify:track:63ZedTAVRCICh2CNLWnsPZ,2024-02-04 02:27:50+00:00,willexmen,ios,2069,SE,77.107.46.142,unknown,Sigue,Beny Jr,Capítulo 1,backbtn,backbtn,False,True,True
spotify:track:39yyHtQ4tkjZzd8TfIBKQw,2024-02-04 02:29:06+00:00,willexmen,ios,75498,SE,77.107.46.142,unknown,"Morad: Bzrp Music Sessions, Vol. 47",Bizarrap,"Morad: Bzrp Music Sessions, Vol. 47",backbtn,endplay,False,True,True
spotify:track:39yyHtQ4tkjZzd8TfIBKQw,2024-02-04 02:30:20+00:00,willexmen,ios,75114,SE,77.107.46.142,unknown,"Morad: Bzrp Music Sessions, Vol. 47",Bizarrap,"Morad: Bzrp Music Sessions, Vol. 47",clickrow,endplay,False,True,True
spotify:track:63ZedTAVRCICh2CNLWnsPZ,2024-02-04 02:31:15+00:00,willexmen,ios,53311,SE,77.107.46.142,unknown,Sigue,Beny Jr,Capítulo 1,clickrow,endplay,False,True,True
spotify:track:63ZedTAVRCICh2CNLWnsPZ,2024-02-04 02:31:19+00:00,willexmen,ios,4522,SE,77.107.46.142,unknown,Sigue,Beny Jr,Capítulo 1,clickrow,endplay,False,True,True
spotify:track:1yoifwH2Xy5KN5AvP2OmLX,2024-02-04 02:31:22+00:00,willexmen,ios,2794,SE,77.107.46.142,unknown,No Han Cambiado,Morad,No Han Cambiado,clickrow,fwdbtn,False,True,True
spotify:track:5h5TUj8pU2WhdSeJx9BnX2,2024-02-04 02:31:22+00:00,willexmen,ios,810,SE,77.107.46.142,unknown,Pelele,Morad,Pelele,fwdbtn,fwdbtn,False,True,True
spotify:track:0vyULMBhaXQuPW1DtbahvR,2024-02-04 02:31:23+00:00,willexmen,ios,746,SE,77.107.46.142,unknown,Accident Murderers,Nas,Life Is Good,fwdbtn,backbtn,False,True,True
spotify:track:5h5TUj8pU2WhdSeJx9BnX2,2024-02-04 02:32:25+00:00,willexmen,ios,61546,SE,77.107.46.142,unknown,Pelele,Morad,Pelele,backbtn,fwdbtn,False,True,True
spotify:track:7plImgS9S8yYKORXblvyjE,2024-02-04 02:32:27+00:00,willexmen,ios,938,SE,77.107.46.142,unknown,Silver,Caribou,Our Love,fwdbtn,fwdbtn,False,True,True
spotify:track:0vyULMBhaXQuPW1DtbahvR,2024-02-04 02:32:27+00:00,willexmen,ios,1813,SE,77.107.46.142,unknown,Accident Murderers,Nas,Life Is Good,fwdbtn,fwdbtn,False,True,True
spotify:track:2yQweA8nCYuzFj15LiOb41,2024-02-04 02:32:28+00:00,willexmen,ios,1024,SE,77.107.46.142,unknown,YourLove,Logic1000,Safe In My Arms / YourLove,fwdbtn,fwdbtn,False,True,True
spotify:track:59En1uD1dGwkPQhCyheOn7,2024-02-04 02:32:30+00:00,willexmen,ios,1216,SE,77.107.46.142,unknown,It's Not Enough,Heaven,Lonesome Town,fwdbtn,fwdbtn,False,True,True
spotify:track:7b4twDZXjQf8gyQGSvySZd,2024-02-04 02:32:33+00:00,willexmen,ios,2154,SE,77.107.46.142,unknown,All Night Long,Chris Stussy,All Night Long,fwdbtn,fwdbtn,False,True,True
spotify:track:4t72l2Am8zASB3gVLtcAAg,2024-02-04 02:32:34+00:00,willexmen,ios,1151,SE,77.107.46.142,unknown,Sorbitol,Men I Trust,Untourable Album,fwdbtn,backbtn,False,True,True
spotify:track:7b4twDZXjQf8gyQGSvySZd,2024-02-04 02:36:04+00:00,willexmen,ios,186645,SE,77.107.46.142,unknown,All Night Long,Chris Stussy,All Night Long,backbtn,fwdbtn,False,True,True
spotify:track:4t72l2Am8zASB3gVLtcAAg,2024-02-04 02:39:02+00:00,willexmen,ios,178547,SE,77.107.46.142,unknown,Sorbitol,Men I Trust,Untourable Album,fwdbtn,trackdone,False,False,True
spotify:track:6ZdAsADC9LIICvsVRuGWbZ,2024-02-04 02:41:59+00:00,willexmen,ios,176315,SE,77.107.46.142,unknown,Sugar,Men I Trust,Untourable Album,trackdone,trackdone,False,False,True
spotify:track:5uYKRngGNqiMHrpF2Gb1uA,2024-02-04 02:42:01+00:00,willexmen,ios,1512,SE,77.107.46.142,unknown,Oh Dove,Men I Trust,Untourable Album,trackdone,fwdbtn,False,True,True
spotify:track:5u2uXkhFM8SCEQpScDVVPA,2024-02-04 02:45:10+00:00,willexmen,ios,139093,SE,77.107.46.142,unknown,Blac Loccs,Young Dolph,Dum and Dummer,fwdbtn,trackdone,False,False,True
spotify:track:3DV3fcJ1Cgc5lVAdvw73Kx,2024-02-04 02:49:31+00:00,willexmen,ios,259316,SE,90.129.212.224,unknown,1 Hell of a Life,Young Dolph,Dum and Dummer,trackdone,fwdbtn,False,True,True
spotify:track:73WQYVyUw0YZshyzYKFhe3,2024-02-04 02:49:32+00:00,willexmen,ios,1044,SE,90.129.212.224,unknown,Written in the Stars,Joey Bada$$,2000,fwdbtn,fwdbtn,False,True,True
spotify:track:5Nsq2zO6g7LHKUjjKBGOS4,2024-02-04 02:49:33+00:00,willexmen,ios,928,SE,90.129.212.224,unknown,Survivors Guilt,Joey Bada$$,2000,fwdbtn,fwdbtn,False,True,True
spotify:track:7KRhe1zbMafYXJvITLp1u8,2024-02-04 02:49:34+00:00,willexmen,ios,812,SE,90.129.212.224,unknown,Head High,Joey Bada$$,2000,fwdbtn,backbtn,False,True,True
spotify:track:5Nsq2zO6g7LHKUjjKBGOS4,2024-02-04 02:49:37+00:00,willexmen,ios,3761,SE,77.107.46.142,unknown,Survivors Guilt,Joey Bada$$,2000,backbtn,fwdbtn,False,True,True
spotify:track:7KRhe1zbMafYXJvITLp1u8,2024-02-04 02:49:38+00:00,willexmen,ios,696,SE,77.107.46.142,unknown,Head High,Joey Bada$$,2000,fwdbtn,fwdbtn,False,True,True
spotify:track:0Sd93AzSDyqj9bVHkHOu4K,2024-02-04 02:49:41+00:00,willexmen,ios,1834,SE,77.107.46.142,unknown,Blue Spirit,Private World,Aleph,fwdbtn,fwdbtn,False,True,True
spotify:track:1EEcdhc9QCFUBznGIfT4Uu,2024-02-04 02:49:42+00:00,willexmen,ios,952,SE,77.107.46.142,unknown,Frosting,HighSchool,Forever at Last,fwdbtn,fwdbtn,False,True,True
spotify:track:3825NqBGxWjFfRP1PDF7LM,2024-02-04 02:49:45+00:00,willexmen,ios,2902,SE,77.107.46.142,unknown,The Great Unknown,BANFF,Future Self,fwdbtn,fwdbtn,False,True,True
spotify:track:2agNwbMZvRidqRylZLzowj,2024-02-04 02:49:54+00:00,willexmen,ios,8289,SE,77.107.46.142,unknown,Rush & Fever,Nation of Language,"Introduction, Presence",fwdbtn,fwdbtn,False,True,True
spotify:track:5WpVNCAasM0D12cCJt9A5Z,2024-02-04 02:49:57+00:00,willexmen,ios,2554,SE,77.107.46.142,unknown,Vireo's Eye,Future Islands,In Evening Air,fwdbtn,fwdbtn,False,True,True
spotify:track:7HCIBY34Ar1S34I4VzkJrV,2024-02-04 02:50:01+00:00,willexmen,ios,2902,SE,77.107.46.142,unknown,Overflow,Ten Fé,Hit the Light,fwdbtn,fwdbtn,False,True,True
spotify:track:05hutbOI2MgYSFk4UJ18rK,2024-02-04 02:50:04+00:00,willexmen,ios,3157,SE,77.107.46.142,unknown,Reality,Nation of Language,Reality,fwdbtn,fwdbtn,False,True,True
spotify:track:5LeYiOhtCnCTvBogXM4l5W,2024-02-04 02:50:05+00:00,willexmen,ios,882,SE,77.107.46.142,unknown,The Photograph,Still Corners,Slow Air,fwdbtn,fwdbtn,False,True,True
spotify:track:2En3lHsSjtfCIln4rhwLjf,2024-02-04 02:50:10+00:00,willexmen,ios,2716,SE,77.107.46.142,unknown,Cake News,Sébastien Tellier,A Girl Is a Gun (Music from the Original Series),fwdbtn,fwdbtn,False,True,True
spotify:track:0dOu1ovssLjGMuXPRtN7Eq,2024-02-04 02:51:45+00:00,willexmen,ios,93669,SE,77.107.46.142,unknown,Lovely Blonde,Sébastien Tellier,A Girl Is a Gun (Music from the Original Series),fwdbtn,fwdbtn,False,True,True
spotify:track:6lMmcQo0SCNlUNEnfSoJHT,2024-02-04 02:51:46+00:00,willexmen,ios,1021,SE,77.107.46.142,unknown,Tell Me Why,Slowes,Tell Me Why,fwdbtn,fwdbtn,False,True,True
spotify:track:523SkqKGepKXixlq31mak4,2024-02-04 02:51:47+00:00,willexmen,ios,301,SE,77.107.46.142,unknown,True Intentions,GENTS,About Time,fwdbtn,backbtn,False,True,True
spotify:track:6lMmcQo0SCNlUNEnfSoJHT,2024-02-04 02:51:51+00:00,willexmen,ios,4156,SE,77.107.46.142,unknown,Tell Me Why,Slowes,Tell Me Why,backbtn,fwdbtn,False,True,True
spotify:track:523SkqKGepKXixlq31mak4,2024-02-04 02:52:49+00:00,willexmen,ios,57422,SE,77.107.46.142,unknown,True Intentions,GENTS,About Time,fwdbtn,fwdbtn,False,True,True
spotify:track:6kBHi10Hbd4dDRuR6VNpTU,2024-02-04 02:53:29+00:00,willexmen,ios,40147,SE,77.107.46.142,unknown,On The Block,Lil Maru,On The Block,fwdbtn,fwdbtn,False,True,True
spotify:track:1yufZSyxLXcH5XWDsIQnBZ,2024-02-04 02:53:34+00:00,willexmen,ios,8753,SE,77.107.46.142,unknown,Money = Power,BabyTron,6,fwdbtn,fwdbtn,False,True,True
spotify:track:2QxYsn2ygOrfJ70JItrlCO,2024-02-04 02:55:19+00:00,willexmen,ios,86308,SE,77.107.46.142,unknown,#CERTIFIED (feat. DJ Ess) - DJ Ess Mix,BabyTron,#CERTIFIED (DJ Ess Mix) [feat. DJ Ess],fwdbtn,fwdbtn,False,True,True
spotify:track:0xUvi7wldroBzaZCengPa5,2024-02-04 02:55:19+00:00,willexmen,ios,1718,SE,77.107.46.142,unknown,24 (feat. Lil Baby),Money Man,Epidemic,fwdbtn,fwdbtn,False,True,True
spotify:track:4MEbFMcb2e99rVIGbT3Q4r,2024-02-04 02:55:21+00:00,willexmen,ios,766,SE,77.107.46.142,unknown,Wake,Dikembe,Muck,fwdbtn,backbtn,False,True,True
spotify:track:0xUvi7wldroBzaZCengPa5,2024-02-04 02:56:50+00:00,willexmen,ios,87887,SE,77.107.46.142,unknown,24 (feat. Lil Baby),Money Man,Epidemic,backbtn,fwdbtn,False,True,True
spotify:track:4MEbFMcb2e99rVIGbT3Q4r,2024-02-04 02:56:51+00:00,willexmen,ios,1323,SE,77.107.46.142,unknown,Wake,Dikembe,Muck,fwdbtn,fwdbtn,False,True,True
spotify:track:1xd8Xu5doEqPIoiuBQQ9HX,2024-02-04 02:56:52+00:00,willexmen,ios,325,SE,77.107.46.142,unknown,Red Ring,This Is Pointless,This Is Pointless: The LP,fwdbtn,fwdbtn,False,True,True
spotify:track:5411TEB6tlzvuF5A4oyldr,2024-02-04 02:59:20+00:00,willexmen,ios,149680,SE,77.107.46.142,unknown,Francis Forever,Mitski,Bury Me At Makeout Creek,fwdbtn,trackdone,False,False,True
spotify:track:2ZJ0hPWC149ZqhK6NTigkQ,2024-02-04 03:01:32+00:00,willexmen,ios,131200,SE,77.107.46.142,unknown,Ain't Ya Friend,Money Man,Red Eye,trackdone,trackdone,False,False,True
spotify:track:5aWRUEFa8ols8eevsZ2FrY,2024-02-04 03:02:14+00:00,willexmen,ios,40227,SE,77.107.46.110,unknown,D Rose,GMF Fatboy,D Rose,trackdone,unexpected-exit-while-paused,False,False,True
spotify:track:14JguI1ttjlnIDzrANthR5,2024-02-04 13:12:45+00:00,willexmen,ios,711426,SE,77.107.46.110,unknown,Violin Concerto No. 1: Movement III,Philip Glass,Philip Glass: Violin Concerto No. 1 - Leonard Bernstein: Serenade after Plato’s Symposium,playbtn,trackdone,True,False,True
spotify:track:3Wmw7DqZfUQw954U0WmxEm,2024-02-04 13:14:52+00:00,willexmen,ios,126653,SE,77.107.46.110,unknown,Kladfvgbung Mischk,Aphex Twin,Drukqs,trackdone,trackdone,True,False,True
spotify:track:4sr5OIyYOY3JXbFYSoJR0G,2024-02-04 13:19:34+00:00,willexmen,ios,280955,SE,77.107.46.110,unknown,Physical Education,Animals As Leaders,The Joy of Motion,trackdone,trackdone,True,False,True
spotify:track:7ihlYBHt6CyclFHu0QSgjc,2024-02-04 13:26:28+00:00,willexmen,ios,414706,SE,77.107.46.110,unknown,#9,Aphex Twin,Selected Ambient Works Volume II,trackdone,trackdone,True,False,True
spotify:track:35V8jQKi8A9rbHJlxxatfm,2024-02-04 13:31:47+00:00,willexmen,ios,317333,SE,77.107.46.110,unknown,Wet Tip Hen Ax,Aphex Twin,...I Care Because You Do,trackdone,trackdone,True,False,True
spotify:track:4TDKgsDEAAP33JA8ByukSm,2024-02-04 13:33:54+00:00,willexmen,ios,126091,SE,77.107.46.110,unknown,In McDonalds,Burial,Untrue,trackdone,trackdone,True,False,True
spotify:track:5Hf2h59YLInKlic7ooWZVd,2024-02-04 13:36:23+00:00,willexmen,ios,149080,SE,77.107.46.110,unknown,Roygbiv,Boards of Canada,Music Has The Right To Children,trackdone,trackdone,True,False,True
spotify:track:53JuszD36WgJTr4Rdq7kjO,2024-02-04 13:50:14+00:00,willexmen,ios,830544,SE,77.107.46.110,unknown,The Slang Word P(*)ssy Rolls Off The Tongue With Far Better Ease Than The Proper Word Vagina . Do You Agree?,André 3000,New Blue Sun,trackdone,trackdone,True,False,True
spotify:track:5DZ4M3yMat79ok25rZHuA9,2024-02-04 13:51:46+00:00,willexmen,ios,91706,SE,77.107.46.110,unknown,Olson,Boards of Canada,Music Has The Right To Children,trackdone,trackdone,True,False,True
spotify:track:7AfbtT8GN1iv3Crb11NaVI,2024-02-04 13:58:25+00:00,willexmen,ios,395480,SE,77.107.46.110,unknown,Telephasic Workshop,Boards of Canada,Music Has The Right To Children,trackdone,trackdone,True,False,True
spotify:track:4ogHzwfR0UCxfzGZBYHyV9,2024-02-04 14:05:02+00:00,willexmen,ios,397133,SE,77.107.46.110,unknown,Beep Street,Squarepusher,Hard Normal Daddy,trackdone,trackdone,True,False,True
spotify:track:69wiJ0VZNtnThWnAkA2R6V,2024-02-04 14:12:59+00:00,willexmen,ios,476493,SE,77.107.46.110,unknown,Abla Eedio,Plaid,Not For Threes,trackdone,trackdone,True,False,True
spotify:track:7xIgJVajk6Kzch1cYaIpLS,2024-02-04 14:17:29+00:00,willexmen,ios,270323,SE,77.107.46.110,unknown,Unfolding (Momentum 73),BADBADNOTGOOD,Talk Memory,trackdone,trackdone,True,False,True
spotify:track:7o2AeQZzfCERsRmOM86EcB,2024-02-04 14:22:23+00:00,willexmen,ios,293751,SE,77.107.46.110,unknown,Xtal,Aphex Twin,Selected Ambient Works 85-92,trackdone,trackdone,True,False,True
spotify:track:3ZzhV6JIDKWvWR7wiKWD0C,2024-02-04 14:28:09+00:00,willexmen,ios,343842,SE,77.107.46.110,unknown,La femme d'argent,Air,Moon Safari,trackdone,fwdbtn,True,True,True
spotify:track:6ebsOJuLxaE2ArKhm1DMqP,2024-02-04 15:57:17+00:00,willexmen,ios,95596,SE,90.129.212.224,unknown,Chromakey Dreamcoat,Boards of Canada,The Campfire Headphase,fwdbtn,endplay,True,True,True
spotify:track:6ebsOJuLxaE2ArKhm1DMqP,2024-02-04 15:57:27+00:00,willexmen,ios,9891,SE,90.129.212.224,unknown,Chromakey Dreamcoat,Boards of Canada,The Campfire Headphase,clickrow,endplay,False,True,True
spotify:track:0YWmrHLItfjD7pJ8NzlXke,2024-02-04 15:58:32+00:00,willexmen,ios,65039,SE,90.129.212.224,unknown,Opa Opa,Antique,Opa Opa,clickrow,fwdbtn,False,True,True
spotify:track:4PLNfHtJbMg6hEyFlXdrvG,2024-02-04 16:01:22+00:00,willexmen,ios,170896,SE,90.129.212.224,unknown,Agony I,Damazein,Agony,fwdbtn,trackdone,False,False,True
spotify:track:61STJKvB566dk6tNRmNk8U,2024-02-04 16:01:28+00:00,willexmen,ios,557,SE,90.129.212.224,unknown,Buttons,Lil Poppa,"Half Man, Half Vamp",fwdbtn,fwdbtn,False,True,True
spotify:track:1JbkmK481biG7v6cxm1wY4,2024-02-04 16:01:28+00:00,willexmen,ios,3775,SE,90.129.212.224,unknown,We Don't Luv Em - Remix,HoodRich Pablo Juan,We Don't Luv Em,trackdone,fwdbtn,False,True,True
spotify:track:2pog8j1Dq6rzyWrkA3F6Zt,2024-02-04 16:06:13+00:00,willexmen,ios,286159,SE,90.129.212.224,unknown,Room Comfort (feat. Fridayy and Lil Durk),Rylo Rodriguez,Been One,fwdbtn,trackdone,False,False,True
spotify:track:426IbqxVPEXQPsN7JJTvGL,2024-02-04 16:09:07+00:00,willexmen,ios,173173,SE,90.129.212.224,unknown,Catch A Play,Action Pack,I'm Action,trackdone,trackdone,False,False,True
spotify:track:0oJwBPxzJWAMYIIKiKZz5n,2024-02-04 16:15:16+00:00,willexmen,ios,188354,SE,90.129.212.224,unknown,Do Me Like That,Real Boston Richey,Welcome To Bubba Land,trackdone,trackdone,False,False,True
spotify:track:3jFCjIuQAveQdM1S7zPzJt,2024-02-04 16:19:09+00:00,willexmen,ios,233453,SE,90.129.212.224,unknown,In Between,Surf Rock Is Dead,We Have No Friends?,trackdone,trackdone,False,False,True
spotify:track:1SAmV2IH8e6V7DdslipQRz,2024-02-04 16:23:54+00:00,willexmen,ios,283127,SE,90.129.212.224,unknown,Unblessed,The Mary Onettes,Hit the Waves,trackdone,fwdbtn,False,True,True
spotify:track:7M9LKoGmelhGBj5jQACPd8,2024-02-04 16:23:58+00:00,willexmen,ios,4411,SE,90.129.212.224,unknown,Sun's Out,Hoops,Routines,fwdbtn,fwdbtn,False,True,True
spotify:track:49vq8cIn1KoTUnHybbVvtk,2024-02-04 16:24:56+00:00,willexmen,ios,57794,SE,90.129.212.224,unknown,Truth Or Dare,Heaven,Truth Or Dare,fwdbtn,fwdbtn,False,True,True
